,classifier_name,archive_name,dataset_name,iteration,precision,accuracy,recall,train_time,test_time
835,nne/inception/batch_size/16-0-1-2-3-4-,TSC,Trace,0.0,1.0,1.0,1.0,0.0,0.0
836,nne/inception/batch_size/16-0-1-2-3-4-,TSC,MiddlePhalanxTW,0.0,0.368994158215244,0.4870129870129871,0.36635934918543617,0.0,0.0
837,nne/inception/batch_size/16-0-1-2-3-4-,TSC,uWaveGestureLibrary_Y,0.0,0.7631619060270423,0.7668900055834729,0.7673927233367571,0.0,0.0
838,nne/inception/batch_size/16-0-1-2-3-4-,TSC,MiddlePhalanxOutlineCorrect,0.0,0.832620320855615,0.8350515463917526,0.8297349397590361,0.0,0.0
839,nne/inception/batch_size/16-0-1-2-3-4-,TSC,SonyAIBORobotSurface,0.0,0.9691715804520682,0.9717138103161398,0.9747384003435259,0.0,0.0
840,nne/inception/batch_size/16-0-1-2-3-4-,TSC,Cricket_X,0.0,0.8610315127365321,0.8538461538461538,0.8623133378318878,0.0,0.0
841,nne/inception/batch_size/16-0-1-2-3-4-,TSC,Phoneme,0.0,0.20926891076326087,0.32542194092827004,0.20712368396481928,0.0,0.0
842,nne/inception/batch_size/16-0-1-2-3-4-,TSC,Computers,0.0,0.8108649312059945,0.8079999999999999,0.8079999999999999,0.0,0.0
843,nne/inception/batch_size/16-0-1-2-3-4-,TSC,Two_Patterns,0.0,1.0,1.0,1.0,0.0,0.0
844,nne/inception/batch_size/16-0-1-2-3-4-,TSC,Worms,0.0,0.7944348894348895,0.8051948051948052,0.7637412587412588,0.0,0.0
845,nne/inception/batch_size/16-0-1-2-3-4-,TSC,DistalPhalanxTW,0.0,0.5581165799653195,0.6762589928057554,0.5274310241415505,0.0,0.0
846,nne/inception/batch_size/16-0-1-2-3-4-,TSC,Lighting7,0.0,0.8041416566626651,0.7945205479452054,0.8207602339181286,0.0,0.0
